num,name,price,type,star,sold,send_from,img_src,url,product_id
211,ถูกที่สุด พร้อมส่ง หน้ากากอนามัย Unicharm Mask Silk Touch รุ่นจีบแนบหน้านุ่มพิเศษ  หน้ากากอนามัย นำเข้า ญี่ปุ่น,0,general,4.9524,67.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/3147707fc7b2c06619315d3f0c064122_tn,https://shopee.co.th//ถูกที่สุด-พร้อมส่ง-หน้ากากอนามัย-Unicharm-Mask-Silk-Touch-รุ่นจีบแนบหน้านุ่มพิเศษ-หน้ากากอนามัย-นำเข้า-ญี่ปุ่น-i.112395388.4167861612?position=215,4167861612
212,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น Peach Pastel,0,ร้านแนะนำ,4.9412,35.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/049a58b870ffb788cf669f700d9e6055_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-Peach-Pastel-i.241413991.8764744620?position=216,8764744620
213,CHUUCHOP_พร้อมส่ง(C6784) 🧶⛱ Peppa silk tee เสื้อไหมพรมแขนสั้นสีพื้น มี4สี,0,ร้านแนะนำ,5.0,28.0,จังหวัดสงขลา,https://cf.shopee.co.th/file/2af151860f870267d1d3cd0d235e4288_tn,https://shopee.co.th//CHUUCHOP_พร้อมส่ง(C6784)-🧶⛱-Peppa-silk-tee-เสื้อไหมพรมแขนสั้นสีพื้น-มี4สี-i.8291935.9964338266?position=217,9964338266
214,LADYHOME❤Human Anatomy Muscles System Poster Print Body Map Silk Painting Wall,0,ร้านแนะนำ,4.4444,120.0,ต่างประเทศ,https://cf.shopee.co.th/file/a3cf36cdbe1997a097d027f56f5a85d2_tn,https://shopee.co.th//LADYHOME❤Human-Anatomy-Muscles-System-Poster-Print-Body-Map-Silk-Painting-Wall-i.98783201.6715082908?position=218,6715082908
215,ปลอกผ้านวมย้อมสี มีซิป ลายริ้ว Cotton Silk 800 เส้น กันไรฝุ่น  Blue sleep,0,ร้านแนะนำ,4.8462,39.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/4e82fa39959a6975ff83ae078b2de496_tn,https://shopee.co.th//ปลอกผ้านวมย้อมสี-มีซิป-ลายริ้ว-Cotton-Silk-800-เส้น-กันไรฝุ่น-Blue-sleep-i.250671427.9713584334?position=219,9713584334
216,Brow styling cream Silk เจลล็อกคิ้ว ล็อกทรงคิ้ว ตลับชมพู,0,general,4.5484,87.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/0ffcb0cbafadee59d73526623604a8c8_tn,https://shopee.co.th//Brow-styling-cream-Silk-เจลล็อกคิ้ว-ล็อกทรงคิ้ว-ตลับชมพู-i.83236355.5731998127?position=220,5731998127
217,หน้ากากผ้าไหม ชั้นในผ้าคอตตอน ผ้ามัสลิน กันละอองน้ำได้ Handmade 100% รับประกัน ฝีมือปราณีต Silk mask แมส ใส่แผ่นกรองได้,0,general,5.0,58.0,จังหวัดฉะเชิงเทรา,https://cf.shopee.co.th/file/5815159b9fb2b0398e4c5e6da1b0581d_tn,https://shopee.co.th//หน้ากากผ้าไหม-ชั้นในผ้าคอตตอน-ผ้ามัสลิน-กันละอองน้ำได้-Handmade-100-รับประกัน-ฝีมือปราณีต-Silk-mask-แมส-ใส่แผ่นกรองได้-i.250739140.6033233930?position=221,6033233930
218,(ชุดที่ 2) ไหม อินโดซิลค์ (ฺIndo Silk) ขนาดกลุ่มละ 100 กรัม (เบอร์สี 16-31),0,ร้านแนะนำ,4.8727,455.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/1247736e1abdc3b3dada71079f62a16e_tn,https://shopee.co.th//(ชุดที่-2)-ไหม-อินโดซิลค์-(ฺIndo-Silk)-ขนาดกลุ่มละ-100-กรัม-(เบอร์สี-16-31)-i.70355827.2657030912?position=222,2657030912
219,Masil Protein Perfume Silk Balm (180 ml.) มาส์กบาล์มบํารุงผม,0,ร้านแนะนำ,5.0,24.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/24812b57dbd8fe73c41230e0f265808a_tn,https://shopee.co.th//Masil-Protein-Perfume-Silk-Balm-(180-ml.)-มาส์กบาล์มบํารุงผม-i.184941514.7365250938?position=223,7365250938
220,🎯COD🎯 ผ้าคลุมเก้าอี้ ผ้าไหมน้ำแข็ง Ice Silk ผ้าคลุมเก้าอี้กำมะหยี่ ผ้าคลุมเก้าอี้จัดเลี้ยง ผ้าคลุมเก้าอี้โต๊ะจีน,0,general,4.6812,551.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/0591def34b7a31bb2cb4de6628e4c9aa_tn,https://shopee.co.th//🎯COD🎯-ผ้าคลุมเก้าอี้-ผ้าไหมน้ำแข็ง-Ice-Silk-ผ้าคลุมเก้าอี้กำมะหยี่-ผ้าคลุมเก้าอี้จัดเลี้ยง-ผ้าคลุมเก้าอี้โต๊ะจีน-i.261894827.8357708577?position=224,8357708577
221,SilkCha “Silk Big Scrunchies” ยางรัดผมผ้าไหม mulberry silk〰️,0,general,4.7333,33.0,จังหวัดนครปฐม,https://cf.shopee.co.th/file/4df0ebba12dbeeb36ad245d9f4a49515_tn,https://shopee.co.th//SilkCha-“Silk-Big-Scrunchies”-ยางรัดผมผ้าไหม-mulberry-silk〰️-i.195501245.7129650973?position=225,7129650973
222,WFH ผ้าพันหูกระเป๋า ผ้าพันคอ โบว์ผูกผม เนื้อ Silk ลื่นนิ่ม,0,ร้านแนะนำ,5.0,149.0,จังหวัดบึงกาฬ,https://cf.shopee.co.th/file/1a19dc37a003b35715e2943667bf2081_tn,https://shopee.co.th//WFH-ผ้าพันหูกระเป๋า-ผ้าพันคอ-โบว์ผูกผม-เนื้อ-Silk-ลื่นนิ่ม-i.131381257.6484536765?position=226,6484536765
223,👑แท้100% Cho [มี QR code] แป้งโช ไมโครซิลค์ Cho Micro Silk แป้งโช,0,ร้านแนะนำ,4.6923,28.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/12f5edcd8da58299febc1797dcbf59bd_tn,https://shopee.co.th//👑แท้100-Cho-มี-QR-code-แป้งโช-ไมโครซิลค์-Cho-Micro-Silk-แป้งโช-i.46768.1725209324?position=227,1725209324
224,BYS Pure Silk Serum Foundation,0,general,4.6923,33.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/83761abc495aac17feeffb48e6e0aea9_tn,https://shopee.co.th//BYS-Pure-Silk-Serum-Foundation-i.128931195.7121944558?position=228,7121944558
225,[Linear] NovelKeys Silk Yellow (NK Silk Yellow) x1 สวิทช์ Pre-Lubed 205g0 พร้อมใช้งาน,0,ร้านแนะนำ,4.8889,34.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/b053603748285e359f998feb0a839758_tn,https://shopee.co.th//-Linear-NovelKeys-Silk-Yellow-(NK-Silk-Yellow)-x1-สวิทช์-Pre-Lubed-205g0-พร้อมใช้งาน-i.285117972.6856568668?position=229,6856568668
226,แผ่นมาร์คหน้า DIY อัดเม็ด ☘️Silk Mask...☁️ไม่ระคายเคืองผิว,0,ร้านแนะนำ,4.6154,38.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/f7c22dede0d9ba68e791055b0369f12f_tn,https://shopee.co.th//แผ่นมาร์คหน้า-DIY-อัดเม็ด-☘️Silk-Mask...☁️ไม่ระคายเคืองผิว-i.53842766.6848890730?position=230,6848890730
227,เพชรติดเล็บ(261)Light Silk สีขาว เพชรชวารอฟกี้(นำเข้าจากญี่ปุ่น)ฐานแบน,0,general,5.0,60.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/5c864431462515d9fcfcf3c1e7d7033c_tn,https://shopee.co.th//เพชรติดเล็บ(261)Light-Silk-สีขาว-เพชรชวารอฟกี้(นำเข้าจากญี่ปุ่น)ฐานแบน-i.160009615.3538580007?position=231,3538580007
228,Sylvanian มือ 1 Persian Cat /Chocolate Rabbit /Hedgehog /Maple Cat /Silk Cat /Poodle /Labrador /Marshmallow/ Striped Cat,0,ร้านแนะนำ,5.0,9.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4c0f7425b7b67ee7aee3114da11dfa0e_tn,https://shopee.co.th//Sylvanian-มือ-1-Persian-Cat-Chocolate-Rabbit-Hedgehog-Maple-Cat-Silk-Cat-Poodle-Labrador-Marshmallow-Striped-Cat-i.231486931.7486496952?position=232,7486496952
229,ค่าส่ง20฿ทั่วไทย !! แบ่งขายเริ่ม 129฿ รุ่นคุมมัน ARMANI LASTING SILK UV FOUNDATION,0,ร้านแนะนำ,4.9565,44.0,จังหวัดชลบุรี,https://cf.shopee.co.th/file/e4b67d6f1586dc305a1f89f812add01d_tn,https://shopee.co.th//ค่าส่ง20฿ทั่วไทย-!!-แบ่งขายเริ่ม-129฿-รุ่นคุมมัน-ARMANI-LASTING-SILK-UV-FOUNDATION-i.1544386.1558250695?position=233,1558250695
230,Chemical Guys - Silk Shine Sprayable Dressing (เคลือบคอนโซล พลาสติก),0,ร้านแนะนำ,4.891,302.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/667873199a6f970a5ceb32218f86e141_tn,https://shopee.co.th//Chemical-Guys-Silk-Shine-Sprayable-Dressing-(เคลือบคอนโซล-พลาสติก)-i.80113798.1348738281?position=234,1348738281
231,งานขายดี ผ้าพันหูกระเป๋าเนื้อดี ผ้าsilk,0,general,4.864,820.0,จังหวัดกำแพงเพชร,https://cf.shopee.co.th/file/f1010f9cd261a36a3da48f62a84e8b9f_tn,https://shopee.co.th//งานขายดี-ผ้าพันหูกระเป๋าเนื้อดี-ผ้าsilk-i.1484585.840086301?position=235,840086301
232,ลดทันที 20% โค้ด JUL20FSHA  💜 Paris Silk Dress !!!,0,general,4.875,15.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/0d406e5b539dc08be3f4221ff908549b_tn,https://shopee.co.th//ลดทันที-20-โค้ด-JUL20FSHA-💜-Paris-Silk-Dress-!!!-i.168984402.9736644759?position=236,9736644759
233,"Chemical Guys - Silk Shine Sprayable Dressing  น้ำยาเคลือบเงาบำรุงรักษา คอนโซล, พลาสติก, แผงประตู , ไวนิล แบ่งจากแกลลอน",0,ร้านแนะนำ,4.9286,49.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/aeff4beacf2478130d0a7124fd477635_tn,https://shopee.co.th//Chemical-Guys-Silk-Shine-Sprayable-Dressing-น้ำยาเคลือบเงาบำรุงรักษา-คอนโซล-พลาสติก-แผงประตู-ไวนิล-แบ่งจากแกลลอน-i.44801244.6114698388?position=237,6114698388
234,เนคไท ผู้ชาย สลิม 5 Colors Very Cheap Hot Sale Casual Slim Plain Mens Solid Skinny Neck Party wedding Tie Silk Necktie,0,general,4.6875,283.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/cb63e22ccb282e4c4397a78b1528f61b_tn,https://shopee.co.th//เนคไท-ผู้ชาย-สลิม-5-Colors-Very-Cheap-Hot-Sale-Casual-Slim-Plain-Mens-Solid-Skinny-Neck-Party-wedding-Tie-Silk-Necktie-i.21863620.5911190580?position=238,5911190580
235,ชุดนอน Silk Satin เกรดพรีเมี่ยม กระโปรง-แขนสั้น Peach Pastel,0,ร้านแนะนำ,5.0,11.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/d876f2a7e3b05ec46ce659ba49a792e6_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-กระโปรง-แขนสั้น-Peach-Pastel-i.241413991.9164681186?position=239,9164681186
236,Echeveria Silk Veil ไม้อวบน้ำ กุหลาบหิน Cactus&Succulent,0,ร้านแนะนำ,4.6667,4.0,จังหวัดกาญจนบุรี,https://cf.shopee.co.th/file/890badc43ccf4689dac68a608e145ec5_tn,https://shopee.co.th//Echeveria-Silk-Veil-ไม้อวบน้ำ-กุหลาบหิน-Cactus-Succulent-i.48600980.11009495750?position=240,11009495750
237,🔥Hot Sale ของแท้🔥Q nic care micro silk two way powder คิวนิคแคร์ ไมโคร ซิลค์ 13 g.,0,general,4.8161,2800.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/053d498d19a92682f7df85b461728981_tn,https://shopee.co.th//🔥Hot-Sale-ของแท้🔥Q-nic-care-micro-silk-two-way-powder-คิวนิคแคร์-ไมโคร-ซิลค์-13-g.-i.41717534.2768668821?position=241,2768668821
238,tshopofficial ชุดนอนขาสั้นlondon silk,0,ร้านแนะนำ,4.8182,52.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/8c38af3cae3a6a93b21c396fb59d5b82_tn,https://shopee.co.th//tshopofficial-ชุดนอนขาสั้นlondon-silk-i.104866994.9647518238?position=242,9647518238
239,ผ้าพันหูกระเป๋าเนื้อ silk อย่างดี,0,general,4.8182,83.0,จังหวัดกำแพงเพชร,https://cf.shopee.co.th/file/d058eaee9705d7c9e1fd96fa687a89bd_tn,https://shopee.co.th//ผ้าพันหูกระเป๋าเนื้อ-silk-อย่างดี-i.1484585.919522699?position=243,919522699
240,ชุดนอน Silk Satin เกรดพรีเมี่ยม กระโปรง-แขนสั้น Luxury Flower,0,ร้านแนะนำ,4.9524,36.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/ed4cc422c417578d4ecdd65f126e7674_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-กระโปรง-แขนสั้น-Luxury-Flower-i.241413991.2945189247?position=244,2945189247
241,ผ้าแพรซาติน ผ้าปูที่นอนมีระบายชาย 5/6 ฟุต ไม่รวมนวม(Satin Silk Touch),0,ร้านแนะนำ,4.7857,23.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/0bf14dc8aeee5a10174c4ff54ad3ea92_tn,https://shopee.co.th//ผ้าแพรซาติน-ผ้าปูที่นอนมีระบายชาย-5-6-ฟุต-ไม่รวมนวม(Satin-Silk-Touch)-i.6916937.2305749254?position=245,2305749254
242,น้ำยาเคลือบเงาผ้าไหม NY SILK Coat,0,general,4.72,55.0,จังหวัดสุรินทร์,https://cf.shopee.co.th/file/5061c416209477b6e3e9cd7d9671864a_tn,https://shopee.co.th//น้ำยาเคลือบเงาผ้าไหม-NY-SILK-Coat-i.65893296.2230271450?position=246,2230271450
243,PUREEN เพียวรีน ฟองน้ำธรรมชาติแท้100% ชนิดFine Silk จากทะเลเมดิเตอ์เรเนี่ยน ไซส์ s,0,ร้านแนะนำ,4.6923,21.0,จังหวัดอุดรธานี,https://cf.shopee.co.th/file/86e49dfd1fb890a169eaf1657b19a6eb_tn,https://shopee.co.th//PUREEN-เพียวรีน-ฟองน้ำธรรมชาติแท้100-ชนิดFine-Silk-จากทะเลเมดิเตอ์เรเนี่ยน-ไซส์-s-i.27750495.3611181944?position=247,3611181944
244,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น ยูนิคอร์น (งานแท้),0,ร้านแนะนำ,4.913,33.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4b49ee770a6c3af5063d149acdec2086_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-ยูนิคอร์น-(งานแท้)-i.241413991.6880407761?position=248,6880407761
245,Christensen Silk Spirits เซรั่มบำรุงขน,0,ร้านแนะนำ,4.973,71.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/d96808f333b35e9d3e205793276f20a1_tn,https://shopee.co.th//Christensen-Silk-Spirits-เซรั่มบำรุงขน-i.843662.8669453?position=249,8669453
246,พร็อพถ่ายรูปสินค้า ฉากผ้าไหมลินิน Silk Prop,0,ร้านแนะนำ,5.0,54.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//พร็อพถ่ายรูปสินค้า-ฉากผ้าไหมลินิน-Silk-Prop-i.12940762.10001397211?position=250,10001397211
247,[Official Store] Silencer ผ้าปิดตาผ้าไหมแท้ Silk 100% Eye Mask 1 ชิ้น/กล่อง,0,general,4.7427,1300.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//-Official-Store-Silencer-ผ้าปิดตาผ้าไหมแท้-Silk-100-Eye-Mask-1-ชิ้น-กล่อง-i.8736837.2172912289?position=251,2172912289
248,Flesh Colorful Striped Daisy Sheer Tulle Socks Floral Women Nylon Ruffle White Silk Glass Socks Lace Elastic Ultra Embroidered Mesh Socks,0,ร้านแนะนำ,5.0,15.0,ต่างประเทศ,no image,https://shopee.co.th//Flesh-Colorful-Striped-Daisy-Sheer-Tulle-Socks-Floral-Women-Nylon-Ruffle-White-Silk-Glass-Socks-Lace-Elastic-Ultra-Embroidered-Mesh-Socks-i.367558665.8107405065?position=252,8107405065
249,Satin Silk Solid Color Scrunchies Elastic Hair Bands Women Girls Hair Accessories Ponytail Holder Hair Ties Rope Sweet Cute Soft Hair Ring Ponytail,0,general,4.8,67.0,ต่างประเทศ,no image,https://shopee.co.th//Satin-Silk-Solid-Color-Scrunchies-Elastic-Hair-Bands-Women-Girls-Hair-Accessories-Ponytail-Holder-Hair-Ties-Rope-Sweet-Cute-Soft-Hair-Ring-Ponytail-i.140203089.3621953549?position=253,3621953549
250,เสื้อกอล์ฟผู้หญิงคอเต่า High Elastic Ice Silk Dress Cool And Refreshing Ice Silk (YFP004),0,ร้านแนะนำ,4.75,23.0,จังหวัดปทุมธานี,no image,https://shopee.co.th//เสื้อกอล์ฟผู้หญิงคอเต่า-High-Elastic-Ice-Silk-Dress-Cool-And-Refreshing-Ice-Silk-(YFP004)-i.21080071.6417643856?position=254,6417643856
251,(EP.1)หน้ากากผ้าไหมมัลเบอรรี่ ขนาดปกติ มีช่องใส่ฟิลเตอร์ So Silk Mulberry Silk Face Mask แมสผ้าไหมมัลเบอรี่ by SoSilk,0,ร้านแนะนำ,4.9375,58.0,จังหวัดสมุทรสาคร,no image,https://shopee.co.th//(EP.1)หน้ากากผ้าไหมมัลเบอรรี่-ขนาดปกติ-มีช่องใส่ฟิลเตอร์-So-Silk-Mulberry-Silk-Face-Mask-แมสผ้าไหมมัลเบอรี่-by-SoSilk-i.281773817.4941041238?position=255,4941041238
252,TEAZEN Corn Silk Tea ชาไหมข้าวโพด [พร้อมส่ง ของแท้นำเข้าจากเกาหลี],0,general,4.956,924.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//TEAZEN-Corn-Silk-Tea-ชาไหมข้าวโพด-พร้อมส่ง-ของแท้นำเข้าจากเกาหลี--i.230890773.3455006282?position=256,3455006282
253,"Giovanni Eco Chic® Smooth As Silk Deep Moisture Conditioner, 8.5 oz",0,shopee mall,4.7778,35.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//Giovanni-Eco-Chic®-Smooth-As-Silk-Deep-Moisture-Conditioner-8.5-oz-i.154654649.2329958036?position=257,2329958036
254,IMAGES Silk Protein แผ่นมาส์กหน้าใยไหม มาส์กโปรตีน บำรุงผิว เติมความชุ่มชื้นให้ผิว ผิวเรียบเนียน นุ่ม ดูแลผิวหน้า,0,ร้านแนะนำ,4.8333,169.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//IMAGES-Silk-Protein-แผ่นมาส์กหน้าใยไหม-มาส์กโปรตีน-บำรุงผิว-เติมความชุ่มชื้นให้ผิว-ผิวเรียบเนียน-นุ่ม-ดูแลผิวหน้า-i.99789597.4078860833?position=258,4078860833
255,ชุดนอนมินิมอล ชุดนอนผู้หญิงใส่สบาย ชุดนอนสายเดี่ยว ชุดนอนเซ็กซี่ผู้หญิง ชุดนอนผ้าSilk satin ผ้านุ่ม ใส่สบาย ฟรีไซส์พร้อม,0,general,4.5,17.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//ชุดนอนมินิมอล-ชุดนอนผู้หญิงใส่สบาย-ชุดนอนสายเดี่ยว-ชุดนอนเซ็กซี่ผู้หญิง-ชุดนอนผ้าSilk-satin-ผ้านุ่ม-ใส่สบาย-ฟรีไซส์พร้อม-i.298533386.3007008445?position=259,3007008445
256,ผ้าพันหูกระเป๋าเนื้อSilkซาติน มีมากกว่า100ลาย มีราคาส่งค่ะ *วิธีระบุลายเพิ่มเติมในรายละเอียดนะคะ* AC-004 Set 102-319,0,ร้านแนะนำ,4.7713,2400.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/3a6f08b3de79c43378a9c74e8dfdf472_tn,https://shopee.co.th//ผ้าพันหูกระเป๋าเนื้อSilkซาติน-มีมากกว่า100ลาย-มีราคาส่งค่ะ-*วิธีระบุลายเพิ่มเติมในรายละเอียดนะคะ*-AC-004-Set-102-319-i.4835200.6718168274?position=260,6718168274
257,Ipsa	silk cotton 120 pcs.,0,ร้านแนะนำ,4.8462,28.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/ddcff669838679195299c8648f2282aa_tn,https://shopee.co.th//Ipsa-silk-cotton-120-pcs.-i.265726397.4755962947?position=261,4755962947
258,ซิลค์เนเจอร์ โดย อีซี่ เลดี้ส์💝สูตรปรับปรุงใหม่✨แชมพูชาโคลเคราติน Silk Nature by Ezy Ladies💝CHARCOAL KERATIN SHAMPOO,0,general,4.8654,115.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/509a9f7a4d59f0839c054c78267cff79_tn,https://shopee.co.th//ซิลค์เนเจอร์-โดย-อีซี่-เลดี้ส์💝สูตรปรับปรุงใหม่✨แชมพูชาโคลเคราติน-Silk-Nature-by-Ezy-Ladies💝CHARCOAL-KERATIN-SHAMPOO-i.68857476.1490882512?position=262,1490882512
259,ผ้าพันหูกระเป๋ารุ่นปกติ เนื้อ silk นุ่ม,0,general,4.9091,35.0,จังหวัดกำแพงเพชร,https://cf.shopee.co.th/file/ed0afa7fc9a9351edafb27bad46a333e_tn,https://shopee.co.th//ผ้าพันหูกระเป๋ารุ่นปกติ-เนื้อ-silk-นุ่ม-i.1484585.5109704609?position=263,5109704609
260,รีฟีล CHO MICRO SILK ANTI-AGING POWDER 12g (REFILL) โช รีฟิล แป้งโช,0,ร้านแนะนำ,4.7619,364.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/a66fc44d035d3b2c7de207a4c1f1021c_tn,https://shopee.co.th//รีฟีล-CHO-MICRO-SILK-ANTI-AGING-POWDER-12g-(REFILL)-โช-รีฟิล-แป้งโช-i.1151477.7913714502?position=264,7913714502
261,"[ของแท้พร้อมส่ง] Braun IPL Silk·expert Pro 5 PL5117 IPL 400,000 flashes, Permanent Visible Hair Removal",0,general,4.8707,295.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/9b57c5f448967e70d95c7eff089c57ec_tn,https://shopee.co.th//-ของแท้พร้อมส่ง-Braun-IPL-Silk·expert-Pro-5-PL5117-IPL-400-000-flashes-Permanent-Visible-Hair-Removal-i.89766703.2355021211?position=265,2355021211
262,AIRslim ถุงเท้าผู้ชาย (3คู่) (Ice Silk Fiber&Terry Cotton) บางเบา เย็นสบาย นุ่มนวล ยืดหยุ่นสูง ระบายอากาศ ยับยั้งกลิ่น,0,ร้านแนะนำ,4.9275,171.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/52a517713f01fdcd0bb20105cbad5526_tn,https://shopee.co.th//AIRslim-ถุงเท้าผู้ชาย-(3คู่)-(Ice-Silk-Fiber-Terry-Cotton)-บางเบา-เย็นสบาย-นุ่มนวล-ยืดหยุ่นสูง-ระบายอากาศ-ยับยั้งกลิ่น-i.165446574.3944985160?position=266,3944985160
263,Cezanne UV Silk Cover Powder แป้งไม่ผสมรองพื้นเนื้อนู๊มนุ่มม [สินค้าเคาน์เตอร์] #ผลิตสดๆน่าซื้อไปหมด #พิ้งกี้โพนี่ 🦄,0,ร้านแนะนำ,4.9508,117.0,จังหวัดอุดรธานี,https://cf.shopee.co.th/file/d09cc32c0c4c59e89220e6d42d9e5da9_tn,https://shopee.co.th//Cezanne-UV-Silk-Cover-Powder-แป้งไม่ผสมรองพื้นเนื้อนู๊มนุ่มม-สินค้าเคาน์เตอร์-ผลิตสดๆน่าซื้อไปหมด-พิ้งกี้โพนี่-🦄-i.33328711.5234856203?position=267,5234856203
264,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนยาว-ขายาว ทูโทน,0,ร้านแนะนำ,5.0,10.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/852c65af8526e5d0e0ba86b2dfde12d9_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนยาว-ขายาว-ทูโทน-i.241413991.4880651344?position=268,4880651344
265,ทรีทเม้นท์เคราตินสูตรเข้มข้น ผมนุ่มลื่นช่วยฟื้นฟูผมแห้งเสียชี้ฟู ซ็อต หมดทางแก้ไขให้กลับมาสุขภาพดีได้,0,general,4.8852,162.0,จังหวัดปราจีนบุรี,https://cf.shopee.co.th/file/9c9077a7a898f06a7f83d1010a42047b_tn,https://shopee.co.th//ทรีทเม้นท์เคราตินสูตรเข้มข้น-ผมนุ่มลื่นช่วยฟื้นฟูผมแห้งเสียชี้ฟู-ซ็อต-หมดทางแก้ไขให้กลับมาสุขภาพดีได้-i.36018369.565963232?position=269,565963232
266,Gina Glam HD Cover Silk Three Colors Loose Powder (5.5gx3) G52 แป้งฝุ่นโปร่งแสง จีน่าแกรม เนื้อละเอียด,0,ร้านแนะนำ,4.8636,151.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/442946db6d7350cbb2259bfc2cbaaeda_tn,https://shopee.co.th//Gina-Glam-HD-Cover-Silk-Three-Colors-Loose-Powder-(5.5gx3)-G52-แป้งฝุ่นโปร่งแสง-จีน่าแกรม-เนื้อละเอียด-i.1151469.2294357704?position=270,2294357704
267,90*90ผืนใหญ่🔥พร้อมส่ง  Big Silk Scarf Premium ผ้าพันคอผ้าไหมซาติน90*90,0,ร้านแนะนำ,4.7606,208.0,จังหวัดสงขลา,https://cf.shopee.co.th/file/3b010fab1e7bce553c2d28d3f19ee035_tn,https://shopee.co.th//90*90ผืนใหญ่🔥พร้อมส่ง-Big-Silk-Scarf-Premium-ผ้าพันคอผ้าไหมซาติน90*90-i.14098415.2663907940?position=271,2663907940
268,"🔥🧁26-31ก.ค.นี้โค้ดแรงตลอดวัน❗️❗️🧧ของแท้❗️💕 ยางมัดผม SLIP SILK SKINNIES LARGE MIXED PINK, CARAMEL, BLACK",0,ร้านแนะนำ,4.9265,143.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/7a23ba6ba38a0499f95d699ae91ecc77_tn,https://shopee.co.th//🔥🧁26-31ก.ค.นี้โค้ดแรงตลอดวัน❗️❗️🧧ของแท้❗️💕-ยางมัดผม-SLIP-SILK-SKINNIES-LARGE-MIXED-PINK-CARAMEL-BLACK-i.26758652.3443150952?position=272,3443150952
269,💥ถูกที่สุด💥 #bra-078 เสื้อทับครึ่งตัว สายปรับได้ ผ้าice silk,0,general,4.2,34.0,ต่างประเทศ,https://cf.shopee.co.th/file/4cb3c5ad66bab865b6fb3c70bb2c6191_tn,https://shopee.co.th//💥ถูกที่สุด💥-bra-078-เสื้อทับครึ่งตัว-สายปรับได้-ผ้าice-silk-i.216158421.6542873751?position=273,6542873751
270,Cute Press Silk Touch Mini Powder Brush ขนาด 6x8.5cm,0,ร้านแนะนำ,4.9545,167.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/e1ace9f4a313c6c243017e9f9c8927cd_tn,https://shopee.co.th//Cute-Press-Silk-Touch-Mini-Powder-Brush-ขนาด-6x8.5cm-i.18062071.4331082348?position=274,4331082348
